discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,54,Canada,CA,CAN,https://olympics.com/en/athletes/nathan-smith,Nathan SMITH,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,55,Finland,FI,FIN,,Tuomas Grönman,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,56,Poland,PL,POL,https://olympics.com/en/athletes/grzegorz-guzik,Grzegorz GUZIK,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,57,Belgium,BE,BEL,https://olympics.com/en/athletes/claude,Florent CLAUDE,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,58,Romania,RO,ROU,https://olympics.com/en/athletes/cornel-puchianu,Cornel PUCHIANU,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,59,Slovenia,SI,SLO,https://olympics.com/en/athletes/miha-dovzan,Miha DOVZAN,,
Biathlon,Men’s 12.5km Pursuit,pyeongchang-2018,Athlete,,,,60,Bulgaria,BG,BUL,https://olympics.com/en/athletes/sinapov,Anton SINAPOV,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,SILVER,,,2,Norway,NO,NOR,https://olympics.com/en/athletes/olsbu,Marte OLSBU,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,BRONZE,,,3,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/veronika-vitkova,Veronika VITKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,4,France,FR,FRA,https://olympics.com/en/athletes/marie-dorin-habert,Marie DORIN HABERT,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,5,Germany,DE,GER,https://olympics.com/en/athletes/vanessa-hinz,Vanessa HINZ,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,6,Italy,IT,ITA,https://olympics.com/en/athletes/lisa-vittozzi,Lisa VITTOZZI,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,7,Sweden,SE,SWE,https://olympics.com/en/athletes/oeberg,Hanna OEBERG,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,8,Switzerland,CH,SUI,https://olympics.com/en/athletes/irene-cadurisch,Irene CADURISCH,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,9,Belarus,BY,BLR,https://olympics.com/en/athletes/darya-domracheva,Darya DOMRACHEVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,10,France,FR,FRA,https://olympics.com/en/athletes/braisaz,Justine BRAISAZ,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,11,Slovakia,SK,SVK,https://olympics.com/en/athletes/paulina-fialkova,Paulina FIALKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,12,Germany,DE,GER,https://olympics.com/en/athletes/franziska-hildebrand,Franziska HILDEBRAND,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,13,Slovakia,SK,SVK,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,14,Ukraine,UA,UKR,https://olympics.com/en/athletes/vita-semerenko,Vita SEMERENKO,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,15,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/davidova,Marketa DAVIDOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,16,France,FR,FRA,https://olympics.com/en/athletes/anais-chevalier,Anais CHEVALIER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,17,Belarus,BY,BLR,,Irina Krivko,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,18,Italy,IT,ITA,https://olympics.com/en/athletes/dorothea-wierer,Dorothea WIERER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,19,France,FR,FRA,https://olympics.com/en/athletes/anais-bescond,Anais BESCOND,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,20,Olympic Athletes from Russia,,OAR,https://olympics.com/en/athletes/akimova,Tatiana AKIMOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,21,Germany,DE,GER,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,22,Estonia,EE,EST,https://olympics.com/en/athletes/johanna-talihaerm,Johanna TALIHAERM,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,23,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/jessica-jislova,Jessica JISLOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,24,Norway,NO,NOR,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,25,Finland,FI,FIN,https://olympics.com/en/athletes/kaisa-makarainen,Kaisa MAKARAINEN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,26,Switzerland,CH,SUI,https://olympics.com/en/athletes/haecki,Lena HAECKI,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,27,Sweden,SE,SWE,https://olympics.com/en/athletes/brorsson,Mona BRORSSON,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,28,Poland,PL,POL,https://olympics.com/en/athletes/guzik,Krystyna GUZIK,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,29,Austria,AT,AUT,https://olympics.com/en/athletes/katharina-innerhofer,Katharina INNERHOFER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,30,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/galina-vishnevskaya,Galina VISHNEVSKAYA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,31,Switzerland,CH,SUI,https://olympics.com/en/athletes/elisa-gasparin,Elisa GASPARIN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,32,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/frolina,Anna FROLINA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,33,Olympic Athletes from Russia,,OAR,https://olympics.com/en/athletes/uliana-kaysheva,Uliana KAYSHEVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,34,Poland,PL,POL,https://olympics.com/en/athletes/nowakowska,Weronika NOWAKOWSKA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,35,Sweden,SE,SWE,https://olympics.com/en/athletes/elisabeth-hoegberg,Elisabeth HOEGBERG,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,36,Belarus,BY,BLR,https://olympics.com/en/athletes/nadezhda-skardino,Nadezhda SKARDINO,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,37,Sweden,SE,SWE,https://olympics.com/en/athletes/linn-persson,Linn PERSSON,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,38,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/yan-zhang,Yan ZHANG,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,39,Latvia,LV,LAT,https://olympics.com/en/athletes/bendika,Baiba BENDIKA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,40,Canada,CA,CAN,https://olympics.com/en/athletes/ransom,Julia RANSOM,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,41,Switzerland,CH,SUI,https://olympics.com/en/athletes/gasparin,Selina GASPARIN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,42,Japan,JP,JPN,https://olympics.com/en/athletes/tachizaki,Fuyuko TACHIZAKI,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,43,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/eva-puskarcikova,Eva PUSKARCIKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,44,Italy,IT,ITA,https://olympics.com/en/athletes/nicole-gontier,Nicole GONTIER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,45,Poland,PL,POL,https://olympics.com/en/athletes/monika-hojnisz,Monika HOJNISZ,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,True,46,Ukraine,UA,UKR,https://olympics.com/en/athletes/valj-semerenko,Valj SEMERENKO,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,True,46,Slovenia,SI,SLO,https://olympics.com/en/athletes/anja-erzen,Anja ERZEN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,48,Austria,AT,AUT,https://olympics.com/en/athletes/zdouc,Dunja ZDOUC,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,49,Japan,JP,JPN,https://olympics.com/en/athletes/furuya,Sari FURUYA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,50,Norway,NO,NOR,https://olympics.com/en/athletes/synnoeve-solemdal,Synnoeve SOLEMDAL,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,51,United States of America,US,USA,https://olympics.com/en/athletes/emily-dreissigacker,Emily DREISSIGACKER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,52,Belarus,BY,BLR,https://olympics.com/en/athletes/nadzeya-pisareva,Nadzeya PISAREVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,53,Canada,CA,CAN,https://olympics.com/en/athletes/rosanna-crawford,Rosanna CRAWFORD,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,54,Canada,CA,CAN,https://olympics.com/en/athletes/lunder,Emma LUNDER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,55,Ukraine,UA,UKR,https://olympics.com/en/athletes/anastasiya-merkushyna,Anastasiya MERKUSHYNA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,56,Poland,PL,POL,https://olympics.com/en/athletes/magdalena-gwizdon,Magdalena GWIZDON,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,57,Canada,CA,CAN,https://olympics.com/en/athletes/megan-tandy,Megan TANDY,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,58,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/klimina,Darya KLIMINA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,59,Norway,NO,NOR,https://olympics.com/en/athletes/tandrevold,Ingrid Landmark TANDREVOLD,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,60,Bulgaria,BG,BUL,https://olympics.com/en/athletes/yordanova,Emilia YORDANOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,61,United States of America,US,USA,https://olympics.com/en/athletes/egan,Clare EGAN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,62,Austria,AT,AUT,https://olympics.com/en/athletes/lisa-theresa-hauser,Lisa Theresa HAUSER,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,63,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/poltoranina,Olga POLTORANINA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,64,Finland,FI,FIN,https://olympics.com/en/athletes/mari-laukkanen,Mari LAUKKANEN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,65,Lithuania,LT,LTU,https://olympics.com/en/athletes/diana-rasimoviciute,Diana RASIMOVICIUTE,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,66,United States of America,US,USA,https://olympics.com/en/athletes/susan-dunklee,Susan DUNKLEE,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,67,Great Britain,GB,GBR,https://olympics.com/en/athletes/amanda-lightfoot,Amanda LIGHTFOOT,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,68,Japan,JP,JPN,https://olympics.com/en/athletes/tanaka-2,Yurie TANAKA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,69,Italy,IT,ITA,https://olympics.com/en/athletes/sanfilippo,Federica SANFILIPPO,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,70,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/jialin-tang,Jialin TANG,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,71,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/alina-raikova,Alina RAIKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,72,Bulgaria,BG,BUL,https://olympics.com/en/athletes/daniela-kadeva,Daniela KADEVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,73,Ukraine,UA,UKR,https://olympics.com/en/athletes/varvynets,Iryna VARVYNETS,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,74,Slovakia,SK,SVK,https://olympics.com/en/athletes/ivona-fialkova,Ivona FIALKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,75,Slovenia,SI,SLO,https://olympics.com/en/athletes/poje,Urska POJE,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,76,Bulgaria,BG,BUL,https://olympics.com/en/athletes/desislava-stoyanova,Desislava STOYANOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,77,Finland,FI,FIN,https://olympics.com/en/athletes/laura-toivanen,Laura TOIVANEN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,78,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/ko,Eunjung KO,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,79,Finland,FI,FIN,https://olympics.com/en/athletes/lehtonen-1,Venla LEHTONEN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,80,Lithuania,LT,LTU,https://olympics.com/en/athletes/kocergina,Natalja KOCERGINA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,81,Romania,RO,ROU,https://olympics.com/en/athletes/eva-tofalvi,Eva TOFALVI,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,82,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/mun,Jihee MUN,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,83,Slovakia,SK,SVK,https://olympics.com/en/athletes/terezia-poliakova,Terezia POLIAKOVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,84,Bulgaria,BG,BUL,https://olympics.com/en/athletes/milena-todorova,Milena TODOROVA,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,85,Japan,JP,JPN,https://olympics.com/en/athletes/mitsuhashi,Rina MITSUHASHI,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,86,United States of America,US,USA,https://olympics.com/en/athletes/firesteel-reid,Joanne FIRESTEEL REID,,
Biathlon,Women’s 7.5km Sprint,pyeongchang-2018,Athlete,,,,87,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/avvakumova,Ekaterina AVVAKUMOVA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,GOLD,,,1,Slovakia,SK,SVK,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,SILVER,,,2,Belarus,BY,BLR,https://olympics.com/en/athletes/darya-domracheva,Darya DOMRACHEVA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,BRONZE,,,3,Norway,NO,NOR,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,4,Italy,IT,ITA,https://olympics.com/en/athletes/lisa-vittozzi,Lisa VITTOZZI,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,5,Sweden,SE,SWE,https://olympics.com/en/athletes/oeberg,Hanna OEBERG,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,6,Italy,IT,ITA,https://olympics.com/en/athletes/dorothea-wierer,Dorothea WIERER,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,7,Belarus,BY,BLR,https://olympics.com/en/athletes/nadezhda-skardino,Nadezhda SKARDINO,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,8,Norway,NO,NOR,https://olympics.com/en/athletes/olsbu,Marte OLSBU,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,9,France,FR,FRA,https://olympics.com/en/athletes/marie-dorin-habert,Marie DORIN HABERT,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,10,Finland,FI,FIN,https://olympics.com/en/athletes/kaisa-makarainen,Kaisa MAKARAINEN,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,11,Germany,DE,GER,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,12,Germany,DE,GER,https://olympics.com/en/athletes/franziska-preuss,Franziska PREUSS,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,13,Sweden,SE,SWE,https://olympics.com/en/athletes/brorsson,Mona BRORSSON,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,14,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/veronika-vitkova,Veronika VITKOVA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,15,Poland,PL,POL,https://olympics.com/en/athletes/monika-hojnisz,Monika HOJNISZ,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,16,Germany,DE,GER,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,17,France,FR,FRA,https://olympics.com/en/athletes/anais-bescond,Anais BESCOND,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,18,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/davidova,Marketa DAVIDOVA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,19,Ukraine,UA,UKR,https://olympics.com/en/athletes/valj-semerenko,Valj SEMERENKO,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,20,France,FR,FRA,https://olympics.com/en/athletes/braisaz,Justine BRAISAZ,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,21,Slovakia,SK,SVK,https://olympics.com/en/athletes/paulina-fialkova,Paulina FIALKOVA,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,22,Sweden,SE,SWE,https://olympics.com/en/athletes/linn-persson,Linn PERSSON,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,23,Switzerland,CH,SUI,https://olympics.com/en/athletes/haecki,Lena HAECKI,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,24,Ukraine,UA,UKR,https://olympics.com/en/athletes/vita-semerenko,Vita SEMERENKO,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,25,Germany,DE,GER,https://olympics.com/en/athletes/vanessa-hinz,Vanessa HINZ,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,26,Belarus,BY,BLR,,Irina Krivko,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,27,Switzerland,CH,SUI,https://olympics.com/en/athletes/elisa-gasparin,Elisa GASPARIN,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,28,Switzerland,CH,SUI,https://olympics.com/en/athletes/irene-cadurisch,Irene CADURISCH,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,29,France,FR,FRA,https://olympics.com/en/athletes/anais-chevalier,Anais CHEVALIER,,
Biathlon,Women’s 12.5km Mass Start,pyeongchang-2018,Athlete,,,,30,Olympic Athletes from Russia,,OAR,https://olympics.com/en/athletes/akimova,Tatiana AKIMOVA,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,GOLD,,,1,Sweden,SE,SWE,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,SILVER,,,2,Norway,NO,NOR,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,BRONZE,,,3,Germany,DE,GER,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,4,Austria,AT,AUT,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,5,France,FR,FRA,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,6,United States of America,US,USA,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,7,Czech Republic,CZ,CZE,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,8,Belarus,BY,BLR,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,9,Ukraine,UA,UKR,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,10,Slovenia,SI,SLO,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,11,Canada,CA,CAN,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,12,Italy,IT,ITA,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,13,Estonia,EE,EST,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,14,Romania,RO,ROU,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,15,Switzerland,CH,SUI,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,DNF,Bulgaria,BG,BUL,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,DNF,Kazakhstan,KZ,KAZ,,,,
Biathlon,Men’s 4x7.5km Relay,pyeongchang-2018,GameTeam,,,,DNF,Slovakia,SK,SVK,,,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/laura-dahlmeier,Laura DAHLMEIER,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,SILVER,,,2,Slovakia,SK,SVK,https://olympics.com/en/athletes/anastasiya-kuzmina-1,Anastasiya KUZMINA,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,BRONZE,,,3,France,FR,FRA,https://olympics.com/en/athletes/anais-bescond,Anais BESCOND,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,4,Norway,NO,NOR,https://olympics.com/en/athletes/olsbu,Marte OLSBU,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,5,Sweden,SE,SWE,https://olympics.com/en/athletes/oeberg,Hanna OEBERG,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,6,Germany,DE,GER,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,7,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/veronika-vitkova,Veronika VITKOVA,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,8,Switzerland,CH,SUI,https://olympics.com/en/athletes/haecki,Lena HAECKI,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,9,Norway,NO,NOR,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,10,Sweden,SE,SWE,https://olympics.com/en/athletes/brorsson,Mona BRORSSON,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,11,Italy,IT,ITA,https://olympics.com/en/athletes/lisa-vittozzi,Lisa VITTOZZI,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,12,Germany,DE,GER,https://olympics.com/en/athletes/franziska-hildebrand,Franziska HILDEBRAND,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,13,Germany,DE,GER,https://olympics.com/en/athletes/vanessa-hinz,Vanessa HINZ,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,14,Belarus,BY,BLR,https://olympics.com/en/athletes/nadezhda-skardino,Nadezhda SKARDINO,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,15,Italy,IT,ITA,https://olympics.com/en/athletes/dorothea-wierer,Dorothea WIERER,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,16,Switzerland,CH,SUI,https://olympics.com/en/athletes/irene-cadurisch,Irene CADURISCH,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,17,Belarus,BY,BLR,,Irina Krivko,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,18,Ukraine,UA,UKR,https://olympics.com/en/athletes/vita-semerenko,Vita SEMERENKO,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,19,Canada,CA,CAN,https://olympics.com/en/athletes/rosanna-crawford,Rosanna CRAWFORD,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,20,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/galina-vishnevskaya,Galina VISHNEVSKAYA,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,21,Sweden,SE,SWE,https://olympics.com/en/athletes/linn-persson,Linn PERSSON,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,22,Finland,FI,FIN,https://olympics.com/en/athletes/kaisa-makarainen,Kaisa MAKARAINEN,,
Biathlon,Women’s 10km Pursuit,pyeongchang-2018,Athlete,,,,23,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/jessica-jislova,Jessica JISLOVA,,
